TIMESTAMP,YSI_Chl_ugL,year,month,day,dims,maxDay,minDay,midMonthSampleChl
2015-07-01T11:37:30Z,5.56,2015,7,1,30,31,1,20.2
2015-07-01T12:37:30Z,5.54,2015,7,1,30,31,1,20.2
2015-07-01T13:37:30Z,6.21,2015,7,1,30,31,1,20.2
2015-07-01T14:37:30Z,5.89,2015,7,1,30,31,1,20.2
2015-07-01T15:37:30Z,6.42,2015,7,1,30,31,1,20.2
2015-07-01T16:37:30Z,6.54,2015,7,1,30,31,1,20.2
2015-07-05T05:37:30Z,11.35,2015,7,5,30,31,1,20.2
2015-07-05T06:37:30Z,10.73,2015,7,5,30,31,1,20.2
2015-07-05T07:37:30Z,10.89,2015,7,5,30,31,1,20.2
2015-07-05T08:37:30Z,9.67,2015,7,5,30,31,1,20.2
2015-07-05T09:37:30Z,10.59,2015,7,5,30,31,1,20.2
2015-07-05T10:37:30Z,9.56,2015,7,5,30,31,1,20.2
2015-07-05T11:37:30Z,9.4,2015,7,5,30,31,1,20.2
2015-07-05T12:37:40Z,10.33,2015,7,5,30,31,1,20.2
2015-07-05T13:37:40Z,11.65,2015,7,5,30,31,1,20.2
2015-07-05T14:37:40Z,11.19,2015,7,5,30,31,1,20.2
2015-07-05T15:37:40Z,11.08,2015,7,5,30,31,1,20.2
2015-07-05T16:37:40Z,10.6,2015,7,5,30,31,1,20.2
2015-07-05T17:37:40Z,12.8,2015,7,5,30,31,1,20.2
2015-07-05T18:37:40Z,14.83,2015,7,5,30,31,1,20.2
2015-07-05T19:37:40Z,13.65,2015,7,5,30,31,1,20.2
2015-07-05T20:37:40Z,19.11,2015,7,5,30,31,1,20.2
2015-07-05T21:37:40Z,17.7,2015,7,5,30,31,1,20.2
2015-07-05T22:37:40Z,13.13,2015,7,5,30,31,1,20.2
2015-07-05T23:37:40Z,27.28,2015,7,5,30,31,1,20.2
2015-07-06T00:37:40Z,14.81,2015,7,6,30,31,1,20.2
2015-07-06T01:37:40Z,13.87,2015,7,6,30,31,1,20.2
2015-07-06T02:37:40Z,11.77,2015,7,6,30,31,1,20.2
2015-07-06T03:37:40Z,13.1,2015,7,6,30,31,1,20.2
2015-07-06T04:37:40Z,13.15,2015,7,6,30,31,1,20.2
2015-07-06T05:37:40Z,11.66,2015,7,6,30,31,1,20.2
2015-07-06T06:37:50Z,11.21,2015,7,6,30,31,1,20.2
2015-07-06T07:37:50Z,10.32,2015,7,6,30,31,1,20.2
2015-07-06T08:37:50Z,13.42,2015,7,6,30,31,1,20.2
2015-07-06T09:37:50Z,9.71,2015,7,6,30,31,1,20.2
2015-07-06T10:37:50Z,9.92,2015,7,6,30,31,1,20.2
2015-07-06T11:37:50Z,10.03,2015,7,6,30,31,1,20.2
2015-07-06T12:37:50Z,9.17,2015,7,6,30,31,1,20.2
2015-07-06T13:37:50Z,9.8,2015,7,6,30,31,1,20.2
2015-07-06T14:37:50Z,10.75,2015,7,6,30,31,1,20.2
2015-07-06T15:37:50Z,10.13,2015,7,6,30,31,1,20.2
2015-07-06T16:37:50Z,10.26,2015,7,6,30,31,1,20.2
2015-07-06T17:37:50Z,12.24,2015,7,6,30,31,1,20.2
2015-07-06T18:37:50Z,15.1,2015,7,6,30,31,1,20.2
2015-07-06T19:38:00Z,13.42,2015,7,6,30,31,1,20.2
2015-07-06T20:38:00Z,11.76,2015,7,6,30,31,1,20.2
2015-07-06T21:38:00Z,19.75,2015,7,6,30,31,1,20.2
2015-07-06T22:38:10Z,11.2,2015,7,6,30,31,1,20.2
2015-07-06T23:38:10Z,13.3,2015,7,6,30,31,1,20.2
2015-07-07T00:38:10Z,18.82,2015,7,7,30,31,1,20.2
2015-07-07T01:38:10Z,17.39,2015,7,7,30,31,1,20.2
2015-07-07T02:38:10Z,13.08,2015,7,7,30,31,1,20.2
2015-07-07T03:38:10Z,13.64,2015,7,7,30,31,1,20.2
2015-07-07T04:38:10Z,12.99,2015,7,7,30,31,1,20.2
2015-07-07T05:38:20Z,10.99,2015,7,7,30,31,1,20.2
2015-07-07T06:38:30Z,11.96,2015,7,7,30,31,1,20.2
2015-07-07T07:38:30Z,15.39,2015,7,7,30,31,1,20.2
2015-07-07T08:38:30Z,13.67,2015,7,7,30,31,1,20.2
2015-07-07T09:38:30Z,10.4,2015,7,7,30,31,1,20.2
2015-07-07T10:38:30Z,12.06,2015,7,7,30,31,1,20.2
2015-07-07T11:38:40Z,11.5,2015,7,7,30,31,1,20.2
2015-07-07T12:38:40Z,11.95,2015,7,7,30,31,1,20.2
2015-07-07T13:38:40Z,15.11,2015,7,7,30,31,1,20.2
2015-07-07T14:38:40Z,14.82,2015,7,7,30,31,1,20.2
2015-07-07T15:38:40Z,18.03,2015,7,7,30,31,1,20.2
2015-07-07T16:35:20Z,15.15,2015,7,7,30,31,1,20.2
2015-07-07T17:35:20Z,19.52,2015,7,7,30,31,1,20.2
2015-07-07T18:35:20Z,16,2015,7,7,30,31,1,20.2
2015-07-07T19:35:20Z,14.08,2015,7,7,30,31,1,20.2
2015-07-07T20:35:20Z,15.59,2015,7,7,30,31,1,20.2
2015-07-07T21:35:20Z,17.2,2015,7,7,30,31,1,20.2
2015-07-07T22:35:20Z,16.94,2015,7,7,30,31,1,20.2
2015-07-07T23:35:20Z,17.76,2015,7,7,30,31,1,20.2
2015-07-08T00:35:20Z,15.66,2015,7,8,30,31,1,20.2
2015-07-08T01:35:20Z,14.55,2015,7,8,30,31,1,20.2
2015-07-08T02:35:20Z,26.12,2015,7,8,30,31,1,20.2
2015-07-08T03:35:20Z,14.47,2015,7,8,30,31,1,20.2
2015-07-08T04:35:20Z,14.16,2015,7,8,30,31,1,20.2
2015-07-08T05:35:20Z,17.86,2015,7,8,30,31,1,20.2
2015-07-08T06:35:20Z,19.74,2015,7,8,30,31,1,20.2
2015-07-08T07:35:20Z,12.37,2015,7,8,30,31,1,20.2
2015-07-08T08:35:20Z,11.67,2015,7,8,30,31,1,20.2
2015-07-08T09:35:20Z,10.73,2015,7,8,30,31,1,20.2
2015-07-08T10:35:20Z,10.47,2015,7,8,30,31,1,20.2
2015-07-08T11:35:20Z,10.46,2015,7,8,30,31,1,20.2
2015-07-08T12:35:20Z,11.35,2015,7,8,30,31,1,20.2
2015-07-08T13:35:20Z,11.12,2015,7,8,30,31,1,20.2
2015-07-08T14:35:20Z,13.38,2015,7,8,30,31,1,20.2
2015-07-08T15:35:20Z,13.39,2015,7,8,30,31,1,20.2
2015-07-08T16:35:20Z,11.61,2015,7,8,30,31,1,20.2
2015-07-08T17:35:20Z,14.4,2015,7,8,30,31,1,20.2
2015-07-08T18:35:20Z,14.13,2015,7,8,30,31,1,20.2
2015-07-08T19:35:20Z,15.4,2015,7,8,30,31,1,20.2
2015-07-08T20:35:20Z,19.44,2015,7,8,30,31,1,20.2
2015-07-08T21:35:20Z,16.51,2015,7,8,30,31,1,20.2
2015-07-08T22:35:20Z,14.62,2015,7,8,30,31,1,20.2
2015-07-08T23:35:20Z,15.88,2015,7,8,30,31,1,20.2
2015-07-09T00:35:20Z,14.15,2015,7,9,30,31,1,20.2
2015-07-09T01:35:20Z,18.67,2015,7,9,30,31,1,20.2
2015-07-09T02:35:20Z,14.14,2015,7,9,30,31,1,20.2
2015-07-09T03:35:20Z,13.08,2015,7,9,30,31,1,20.2
2015-07-09T04:35:20Z,18.09,2015,7,9,30,31,1,20.2
2015-07-09T05:35:20Z,18.28,2015,7,9,30,31,1,20.2
2015-07-09T06:35:20Z,17.36,2015,7,9,30,31,1,20.2
2015-07-09T07:35:20Z,11.17,2015,7,9,30,31,1,20.2
2015-07-09T08:35:20Z,10.6,2015,7,9,30,31,1,20.2
2015-07-09T09:35:20Z,9.84,2015,7,9,30,31,1,20.2
2015-07-09T10:35:20Z,10.42,2015,7,9,30,31,1,20.2
2015-07-09T11:35:20Z,11.21,2015,7,9,30,31,1,20.2
2015-07-09T12:35:20Z,10.74,2015,7,9,30,31,1,20.2
2015-07-09T13:35:20Z,11.83,2015,7,9,30,31,1,20.2
2015-07-09T14:35:20Z,12.57,2015,7,9,30,31,1,20.2
2015-07-09T15:35:20Z,13.38,2015,7,9,30,31,1,20.2
2015-07-09T16:35:20Z,17.26,2015,7,9,30,31,1,20.2
2015-07-09T17:35:20Z,12.76,2015,7,9,30,31,1,20.2
2015-07-09T18:35:20Z,12.33,2015,7,9,30,31,1,20.2
2015-07-09T19:35:20Z,14.83,2015,7,9,30,31,1,20.2
2015-07-09T20:35:20Z,15.82,2015,7,9,30,31,1,20.2
2015-07-09T21:35:20Z,12,2015,7,9,30,31,1,20.2
2015-07-09T22:35:20Z,14.08,2015,7,9,30,31,1,20.2
2015-07-09T23:35:20Z,13.18,2015,7,9,30,31,1,20.2
2015-07-10T00:35:20Z,14.61,2015,7,10,30,31,1,20.2
2015-07-10T01:35:20Z,13.04,2015,7,10,30,31,1,20.2
2015-07-10T02:35:20Z,12.72,2015,7,10,30,31,1,20.2
2015-07-10T03:35:20Z,11.85,2015,7,10,30,31,1,20.2
2015-07-10T04:35:20Z,11.97,2015,7,10,30,31,1,20.2
2015-07-10T05:35:20Z,13.48,2015,7,10,30,31,1,20.2
2015-07-10T06:35:20Z,11.28,2015,7,10,30,31,1,20.2
2015-07-10T07:35:20Z,14.99,2015,7,10,30,31,1,20.2
2015-07-10T08:35:20Z,10.2,2015,7,10,30,31,1,20.2
2015-07-10T09:35:20Z,9.86,2015,7,10,30,31,1,20.2
2015-07-10T10:35:20Z,10.5,2015,7,10,30,31,1,20.2
2015-07-10T11:35:20Z,11.12,2015,7,10,30,31,1,20.2
2015-07-10T12:35:20Z,10.75,2015,7,10,30,31,1,20.2
2015-07-10T13:35:20Z,12,2015,7,10,30,31,1,20.2
2015-07-10T14:35:20Z,11.5,2015,7,10,30,31,1,20.2
2015-07-10T15:35:20Z,11.81,2015,7,10,30,31,1,20.2
2015-07-10T16:35:20Z,14.65,2015,7,10,30,31,1,20.2
2015-07-10T17:35:20Z,14.92,2015,7,10,30,31,1,20.2
2015-07-10T18:35:30Z,13.06,2015,7,10,30,31,1,20.2
2015-07-10T19:35:30Z,14.29,2015,7,10,30,31,1,20.2
2015-07-10T20:35:30Z,16.36,2015,7,10,30,31,1,20.2
2015-07-10T21:35:30Z,15.51,2015,7,10,30,31,1,20.2
2015-07-10T22:35:30Z,14.08,2015,7,10,30,31,1,20.2
2015-07-10T23:35:30Z,16.59,2015,7,10,30,31,1,20.2
2015-07-11T00:35:30Z,15.03,2015,7,11,30,31,1,20.2
2015-07-11T01:35:30Z,14.61,2015,7,11,30,31,1,20.2
2015-07-11T02:35:30Z,13.28,2015,7,11,30,31,1,20.2
2015-07-11T03:35:30Z,17.04,2015,7,11,30,31,1,20.2
2015-07-11T04:35:30Z,14.49,2015,7,11,30,31,1,20.2
2015-07-11T05:35:30Z,14.25,2015,7,11,30,31,1,20.2
2015-07-11T06:35:30Z,11.98,2015,7,11,30,31,1,20.2
2015-07-11T07:35:30Z,11.54,2015,7,11,30,31,1,20.2
2015-07-11T08:35:30Z,12.81,2015,7,11,30,31,1,20.2
2015-07-11T09:35:30Z,11.2,2015,7,11,30,31,1,20.2
2015-07-11T10:35:30Z,10.87,2015,7,11,30,31,1,20.2
2015-07-11T11:35:30Z,12.27,2015,7,11,30,31,1,20.2
2015-07-11T12:35:30Z,11.4,2015,7,11,30,31,1,20.2
2015-07-11T13:35:30Z,12.46,2015,7,11,30,31,1,20.2
2015-07-11T14:35:40Z,12.09,2015,7,11,30,31,1,20.2
2015-07-11T15:35:40Z,12.63,2015,7,11,30,31,1,20.2
2015-07-11T16:35:40Z,14.88,2015,7,11,30,31,1,20.2
2015-07-11T17:35:40Z,12.99,2015,7,11,30,31,1,20.2
2015-07-11T18:35:40Z,15.65,2015,7,11,30,31,1,20.2
2015-07-11T19:35:40Z,13.45,2015,7,11,30,31,1,20.2
2015-07-11T20:35:40Z,16.98,2015,7,11,30,31,1,20.2
2015-07-11T21:35:40Z,22.2,2015,7,11,30,31,1,20.2
2015-07-11T22:35:40Z,14.77,2015,7,11,30,31,1,20.2
2015-07-11T23:35:40Z,13.42,2015,7,11,30,31,1,20.2
2015-07-12T00:35:40Z,13.62,2015,7,12,30,31,1,20.2
2015-07-12T01:35:40Z,17.17,2015,7,12,30,31,1,20.2
2015-07-12T02:35:40Z,15.66,2015,7,12,30,31,1,20.2
2015-07-12T03:35:40Z,12.29,2015,7,12,30,31,1,20.2
2015-07-12T04:35:40Z,13.2,2015,7,12,30,31,1,20.2
2015-07-12T05:35:40Z,16.4,2015,7,12,30,31,1,20.2
2015-07-12T06:35:40Z,14.41,2015,7,12,30,31,1,20.2
2015-07-12T07:35:40Z,16.15,2015,7,12,30,31,1,20.2
2015-07-12T08:35:40Z,11.82,2015,7,12,30,31,1,20.2
2015-07-12T09:35:40Z,13,2015,7,12,30,31,1,20.2
2015-07-12T10:35:40Z,12.84,2015,7,12,30,31,1,20.2
2015-07-12T11:35:50Z,14.97,2015,7,12,30,31,1,20.2
2015-07-12T12:35:50Z,14.86,2015,7,12,30,31,1,20.2
2015-07-12T13:35:50Z,13.21,2015,7,12,30,31,1,20.2
2015-07-12T14:35:50Z,14.56,2015,7,12,30,31,1,20.2
2015-07-12T15:35:50Z,14.72,2015,7,12,30,31,1,20.2
2015-07-12T16:35:50Z,20.61,2015,7,12,30,31,1,20.2
2015-07-12T17:35:50Z,12.09,2015,7,12,30,31,1,20.2
2015-07-12T18:35:50Z,14.91,2015,7,12,30,31,1,20.2
2015-07-12T19:35:50Z,15.77,2015,7,12,30,31,1,20.2
2015-07-12T20:35:50Z,19.9,2015,7,12,30,31,1,20.2
2015-07-12T21:35:50Z,20.46,2015,7,12,30,31,1,20.2
2015-07-12T22:36:00Z,16.33,2015,7,12,30,31,1,20.2
2015-07-12T23:36:00Z,13.63,2015,7,12,30,31,1,20.2
2015-07-13T00:36:00Z,13.38,2015,7,13,30,31,1,20.2
2015-07-13T01:36:00Z,19.89,2015,7,13,30,31,1,20.2
2015-07-13T02:36:00Z,11.6,2015,7,13,30,31,1,20.2
2015-07-13T03:36:10Z,14.62,2015,7,13,30,31,1,20.2
2015-07-13T04:36:10Z,13.65,2015,7,13,30,31,1,20.2
2015-07-13T05:36:10Z,13.9,2015,7,13,30,31,1,20.2
2015-07-13T06:36:10Z,13.71,2015,7,13,30,31,1,20.2
2015-07-13T07:36:10Z,11.02,2015,7,13,30,31,1,20.2
2015-07-13T08:36:10Z,11.95,2015,7,13,30,31,1,20.2
2015-07-13T09:36:10Z,12.37,2015,7,13,30,31,1,20.2
2015-07-13T10:36:10Z,12.13,2015,7,13,30,31,1,20.2
2015-07-13T11:36:10Z,15.75,2015,7,13,30,31,1,20.2
2015-07-13T12:36:10Z,12.54,2015,7,13,30,31,1,20.2
2015-07-13T13:36:10Z,11.21,2015,7,13,30,31,1,20.2
2015-07-13T14:36:10Z,12.59,2015,7,13,30,31,1,20.2
2015-07-13T15:36:10Z,11.99,2015,7,13,30,31,1,20.2
2015-07-13T16:36:10Z,22.84,2015,7,13,30,31,1,20.2
2015-07-13T17:36:20Z,15.28,2015,7,13,30,31,1,20.2
2015-07-13T18:36:20Z,16.23,2015,7,13,30,31,1,20.2
2015-07-13T19:36:20Z,15.48,2015,7,13,30,31,1,20.2
2015-07-13T20:36:20Z,15.9,2015,7,13,30,31,1,20.2
2015-07-13T21:36:20Z,17.54,2015,7,13,30,31,1,20.2
2015-07-13T22:36:20Z,17.84,2015,7,13,30,31,1,20.2
2015-07-13T23:36:20Z,20.52,2015,7,13,30,31,1,20.2
2015-07-14T00:36:20Z,16.97,2015,7,14,30,31,1,20.2
2015-07-14T01:36:20Z,17.64,2015,7,14,30,31,1,20.2
2015-07-14T02:36:20Z,19.47,2015,7,14,30,31,1,20.2
2015-07-14T03:36:20Z,16.02,2015,7,14,30,31,1,20.2
2015-07-14T04:36:20Z,14.45,2015,7,14,30,31,1,20.2
2015-07-14T05:36:20Z,15.06,2015,7,14,30,31,1,20.2
2015-07-14T06:36:20Z,13.34,2015,7,14,30,31,1,20.2
2015-07-14T07:36:20Z,13.94,2015,7,14,30,31,1,20.2
2015-07-14T08:36:20Z,12.69,2015,7,14,30,31,1,20.2
2015-07-14T09:36:20Z,14.23,2015,7,14,30,31,1,20.2
2015-07-14T10:36:20Z,12.11,2015,7,14,30,31,1,20.2
2015-07-14T11:36:30Z,10.6,2015,7,14,30,31,1,20.2
2015-07-14T12:36:30Z,14.93,2015,7,14,30,31,1,20.2
2015-07-14T13:36:30Z,13.09,2015,7,14,30,31,1,20.2
2015-07-14T14:36:30Z,15.67,2015,7,14,30,31,1,20.2
2015-07-14T15:36:30Z,13.46,2015,7,14,30,31,1,20.2
2015-07-14T16:36:30Z,14.61,2015,7,14,30,31,1,20.2
2015-07-14T17:36:40Z,21.06,2015,7,14,30,31,1,20.2
2015-07-14T18:36:40Z,18.3,2015,7,14,30,31,1,20.2
2015-07-14T19:36:40Z,18.62,2015,7,14,30,31,1,20.2
2015-07-14T20:36:40Z,17.87,2015,7,14,30,31,1,20.2
2015-07-14T21:36:40Z,20.52,2015,7,14,30,31,1,20.2
2015-07-14T22:36:40Z,20.67,2015,7,14,30,31,1,20.2
2015-07-14T23:36:40Z,20.5,2015,7,14,30,31,1,20.2
2015-07-15T00:36:40Z,20.2,2015,7,15,30,31,1,20.2
2015-07-15T01:36:40Z,17.64,2015,7,15,30,31,1,20.2
2015-07-15T02:36:40Z,17.44,2015,7,15,30,31,1,20.2
2015-07-15T03:36:40Z,17.15,2015,7,15,30,31,1,20.2
2015-07-15T04:36:40Z,16.44,2015,7,15,30,31,1,20.2
2015-07-15T05:36:40Z,18.55,2015,7,15,30,31,1,20.2
2015-07-15T06:36:40Z,17.55,2015,7,15,30,31,1,20.2
2015-07-15T07:36:40Z,15.92,2015,7,15,30,31,1,20.2
2015-07-15T08:36:40Z,17.22,2015,7,15,30,31,1,20.2
2015-07-15T09:36:40Z,16.14,2015,7,15,30,31,1,20.2
2015-07-15T10:36:40Z,16.24,2015,7,15,30,31,1,20.2
2015-07-15T11:36:40Z,18.33,2015,7,15,30,31,1,20.2
2015-07-15T12:36:40Z,20.15,2015,7,15,30,31,1,20.2
2015-07-15T13:36:40Z,19.24,2015,7,15,30,31,1,20.2
2015-07-15T14:36:40Z,22.42,2015,7,15,30,31,1,20.2
2015-07-15T15:36:40Z,20.31,2015,7,15,30,31,1,20.2
2015-07-15T16:36:40Z,19.97,2015,7,15,30,31,1,20.2
2015-07-15T17:36:40Z,23.5,2015,7,15,30,31,1,20.2
2015-07-15T18:36:40Z,26.39,2015,7,15,30,31,1,20.2
2015-07-15T19:36:40Z,28.24,2015,7,15,30,31,1,20.2
2015-07-15T20:36:40Z,27.54,2015,7,15,30,31,1,20.2
2015-07-15T21:36:40Z,34.44,2015,7,15,30,31,1,20.2
2015-07-15T22:36:40Z,27.28,2015,7,15,30,31,1,20.2
2015-07-15T23:36:40Z,25.2,2015,7,15,30,31,1,20.2
2015-07-16T00:36:40Z,33.38,2015,7,16,30,31,1,20.2
2015-07-16T01:36:40Z,25.8,2015,7,16,30,31,1,20.2
2015-07-16T02:36:40Z,28.81,2015,7,16,30,31,1,20.2
2015-07-16T03:36:40Z,25.88,2015,7,16,30,31,1,20.2
2015-07-16T04:36:40Z,24.36,2015,7,16,30,31,1,20.2
2015-07-16T05:36:40Z,33.8,2015,7,16,30,31,1,20.2
2015-07-16T06:36:40Z,23.68,2015,7,16,30,31,1,20.2
2015-07-16T07:36:40Z,26.77,2015,7,16,30,31,1,20.2
2015-07-16T08:36:40Z,19.01,2015,7,16,30,31,1,20.2
2015-07-16T09:36:40Z,20.22,2015,7,16,30,31,1,20.2
2015-07-16T10:36:40Z,22.99,2015,7,16,30,31,1,20.2
2015-07-16T11:36:40Z,20.04,2015,7,16,30,31,1,20.2
2015-07-16T12:36:40Z,24.9,2015,7,16,30,31,1,20.2
2015-07-16T13:36:40Z,19.55,2015,7,16,30,31,1,20.2
2015-07-16T14:36:40Z,21.86,2015,7,16,30,31,1,20.2
2015-07-16T15:36:40Z,18.92,2015,7,16,30,31,1,20.2
2015-07-16T16:36:40Z,19.2,2015,7,16,30,31,1,20.2
2015-07-16T17:36:40Z,24.5,2015,7,16,30,31,1,20.2
2015-07-16T18:36:40Z,23.96,2015,7,16,30,31,1,20.2
2015-07-16T19:36:40Z,25.95,2015,7,16,30,31,1,20.2
2015-07-16T20:36:40Z,22.43,2015,7,16,30,31,1,20.2
2015-07-16T21:36:40Z,34.65,2015,7,16,30,31,1,20.2
2015-07-16T22:36:40Z,22.73,2015,7,16,30,31,1,20.2
2015-07-16T23:36:40Z,25.72,2015,7,16,30,31,1,20.2
2015-07-17T00:36:40Z,19.65,2015,7,17,30,31,1,20.2
2015-07-17T01:36:40Z,23.82,2015,7,17,30,31,1,20.2
2015-07-17T02:36:40Z,21.53,2015,7,17,30,31,1,20.2
2015-07-17T03:36:40Z,20.95,2015,7,17,30,31,1,20.2
2015-07-17T04:36:40Z,20.06,2015,7,17,30,31,1,20.2
2015-07-17T05:36:40Z,22.36,2015,7,17,30,31,1,20.2
2015-07-17T06:36:40Z,17.01,2015,7,17,30,31,1,20.2
2015-07-17T07:36:40Z,14.32,2015,7,17,30,31,1,20.2
2015-07-17T08:36:40Z,13.84,2015,7,17,30,31,1,20.2
2015-07-17T09:36:40Z,14.77,2015,7,17,30,31,1,20.2
2015-07-17T10:36:40Z,18.76,2015,7,17,30,31,1,20.2
2015-07-17T11:36:40Z,14.73,2015,7,17,30,31,1,20.2
2015-07-17T12:36:40Z,15.23,2015,7,17,30,31,1,20.2
2015-07-17T13:36:40Z,15.41,2015,7,17,30,31,1,20.2
2015-07-17T14:36:40Z,15.91,2015,7,17,30,31,1,20.2
2015-07-17T15:36:40Z,16.17,2015,7,17,30,31,1,20.2
2015-07-17T16:36:40Z,17.56,2015,7,17,30,31,1,20.2
2015-07-17T17:36:40Z,21.81,2015,7,17,30,31,1,20.2
2015-07-17T18:36:40Z,15.42,2015,7,17,30,31,1,20.2
2015-07-17T19:36:40Z,19.6,2015,7,17,30,31,1,20.2
2015-07-17T20:36:40Z,24.66,2015,7,17,30,31,1,20.2
2015-07-17T21:36:40Z,15.16,2015,7,17,30,31,1,20.2
2015-07-17T22:36:40Z,14.33,2015,7,17,30,31,1,20.2
2015-07-17T23:36:40Z,16.59,2015,7,17,30,31,1,20.2
2015-07-18T00:36:40Z,17.19,2015,7,18,30,31,1,20.2
2015-07-18T01:36:40Z,15.99,2015,7,18,30,31,1,20.2
2015-07-18T02:36:40Z,17.36,2015,7,18,30,31,1,20.2
2015-07-18T03:36:40Z,15.08,2015,7,18,30,31,1,20.2
2015-07-18T04:36:40Z,15.24,2015,7,18,30,31,1,20.2
2015-07-18T05:36:40Z,14.33,2015,7,18,30,31,1,20.2
2015-07-18T06:36:40Z,13.69,2015,7,18,30,31,1,20.2
2015-07-18T07:36:40Z,12.69,2015,7,18,30,31,1,20.2
2015-07-18T08:36:40Z,12.38,2015,7,18,30,31,1,20.2
2015-07-18T09:36:40Z,13.5,2015,7,18,30,31,1,20.2
2015-07-18T10:36:40Z,10.35,2015,7,18,30,31,1,20.2
2015-07-18T11:36:40Z,10.71,2015,7,18,30,31,1,20.2
2015-07-18T12:36:40Z,10.55,2015,7,18,30,31,1,20.2
2015-07-18T13:36:40Z,12.46,2015,7,18,30,31,1,20.2
2015-07-18T14:36:40Z,29.27,2015,7,18,30,31,1,20.2
2015-07-18T15:36:40Z,14.04,2015,7,18,30,31,1,20.2
2015-07-18T16:36:40Z,17.94,2015,7,18,30,31,1,20.2
2015-07-18T17:36:40Z,14.66,2015,7,18,30,31,1,20.2
2015-07-18T18:36:40Z,14.71,2015,7,18,30,31,1,20.2
2015-07-18T19:36:40Z,14.93,2015,7,18,30,31,1,20.2
2015-07-18T20:36:40Z,17.85,2015,7,18,30,31,1,20.2
2015-07-18T21:36:40Z,16.78,2015,7,18,30,31,1,20.2
2015-07-18T22:36:40Z,17.56,2015,7,18,30,31,1,20.2
2015-07-18T23:36:40Z,17.93,2015,7,18,30,31,1,20.2
2015-07-19T00:36:40Z,13.57,2015,7,19,30,31,1,20.2
2015-07-19T01:36:40Z,15.57,2015,7,19,30,31,1,20.2
2015-07-19T02:36:40Z,15.81,2015,7,19,30,31,1,20.2
2015-07-19T03:36:40Z,14.91,2015,7,19,30,31,1,20.2
2015-07-19T04:36:40Z,17.04,2015,7,19,30,31,1,20.2
2015-07-19T05:36:40Z,17.36,2015,7,19,30,31,1,20.2
2015-07-19T06:36:40Z,15.1,2015,7,19,30,31,1,20.2
2015-07-19T07:36:40Z,14.41,2015,7,19,30,31,1,20.2
2015-07-19T08:36:40Z,13.44,2015,7,19,30,31,1,20.2
2015-07-19T09:36:40Z,13.6,2015,7,19,30,31,1,20.2
2015-07-19T10:36:40Z,13.58,2015,7,19,30,31,1,20.2
2015-07-19T11:36:40Z,17.78,2015,7,19,30,31,1,20.2
2015-07-19T12:36:40Z,15.97,2015,7,19,30,31,1,20.2
2015-07-19T13:36:40Z,15.48,2015,7,19,30,31,1,20.2
2015-07-19T14:36:40Z,14.61,2015,7,19,30,31,1,20.2
2015-07-19T15:36:40Z,17.92,2015,7,19,30,31,1,20.2
2015-07-19T16:36:40Z,26.12,2015,7,19,30,31,1,20.2
2015-07-19T17:36:50Z,16.59,2015,7,19,30,31,1,20.2
2015-07-19T18:36:50Z,20.77,2015,7,19,30,31,1,20.2
2015-07-19T19:36:50Z,18.88,2015,7,19,30,31,1,20.2
2015-07-19T20:36:50Z,27.3,2015,7,19,30,31,1,20.2
2015-07-19T21:36:50Z,25.34,2015,7,19,30,31,1,20.2
2015-07-19T22:36:50Z,19.7,2015,7,19,30,31,1,20.2
2015-07-19T23:36:50Z,17.26,2015,7,19,30,31,1,20.2
2015-07-20T00:36:50Z,19.62,2015,7,20,30,31,1,20.2
2015-07-20T01:36:50Z,17.53,2015,7,20,30,31,1,20.2
2015-07-20T02:36:50Z,15.11,2015,7,20,30,31,1,20.2
2015-07-20T03:36:50Z,17.62,2015,7,20,30,31,1,20.2
2015-07-20T04:36:50Z,13.74,2015,7,20,30,31,1,20.2
2015-07-20T05:36:50Z,14.53,2015,7,20,30,31,1,20.2
2015-07-20T06:36:50Z,15.57,2015,7,20,30,31,1,20.2
2015-07-20T07:36:50Z,12.4,2015,7,20,30,31,1,20.2
2015-07-20T08:36:50Z,12.21,2015,7,20,30,31,1,20.2
2015-07-20T09:36:50Z,10.44,2015,7,20,30,31,1,20.2
2015-07-20T10:36:50Z,9.22,2015,7,20,30,31,1,20.2
2015-07-20T11:36:50Z,9.8,2015,7,20,30,31,1,20.2
2015-07-20T12:36:50Z,8.84,2015,7,20,30,31,1,20.2
2015-07-20T13:36:50Z,9.77,2015,7,20,30,31,1,20.2
2015-07-20T14:37:00Z,8.85,2015,7,20,30,31,1,20.2
2015-07-20T15:37:00Z,10.81,2015,7,20,30,31,1,20.2
2015-07-20T16:37:00Z,13.34,2015,7,20,30,31,1,20.2
2015-07-20T17:37:00Z,8.27,2015,7,20,30,31,1,20.2
2015-07-20T18:37:00Z,11.13,2015,7,20,30,31,1,20.2
2015-07-20T19:37:10Z,10.7,2015,7,20,30,31,1,20.2
2015-07-20T20:37:10Z,11.76,2015,7,20,30,31,1,20.2
2015-07-20T21:37:10Z,10.71,2015,7,20,30,31,1,20.2
2015-07-20T22:37:10Z,10.42,2015,7,20,30,31,1,20.2
2015-07-20T23:37:10Z,11.36,2015,7,20,30,31,1,20.2
2015-07-21T00:37:10Z,10.83,2015,7,21,30,31,1,20.2
2015-07-21T01:37:10Z,12.38,2015,7,21,30,31,1,20.2
